Meter identifier,Aerial_info,dc_day,dc_month,dc_week,latitude,longitude
M17561,Aerial Installed - Enabled,100.0,98.06712963,95.03968254,-37.530683,175.150985
M22988,Aerial Installed - Enabled,100.0,90.13888889,92.60912698,-37.605486,175.156676
M20865,Aerial Installed - Enabled,0.0,14.07407407,30.60515873,-37.421435,175.301267
M58324,Aerial Installed - Enabled,100.0,98.68055556,100.0,-37.673584,174.891117
M34260,Aerial Installed - Enabled,100.0,99.12037037,100.0,-37.989854,174.890618
M47141,Aerial Installed - Enabled,100.0,97.46527778,94.19642857,-37.634163,174.876072
M13314,Aerial Installed - Enabled,0.0,0.0,0.0,-37.964585,174.889083
M729,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.5727,175.135327
M31316,Aerial Installed - Enabled,100.0,100.0,100.0,-37.550114,175.138676
M18355,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.621474,175.031618
M40192,Aerial Installed - Enabled,100.0,100.0347222,100.0,-37.513333,175.329306
M37379,Aerial Installed - Enabled,100.0,99.38657407,97.32142857,-37.408507,175.236327
M69617,Aerial Installed - Enabled,83.33333333,94.31712963,87.59920635,-37.666794,174.878027
M67967,Aerial Installed - Enabled,80.20833333,92.63888889,85.96230159,-37.668415,174.874795
M61526,Aerial Installed - Enabled,52.08333333,24.82638889,24.85119048,-37.657536,174.918776
M32702,Aerial Installed - Enabled,71.875,68.66898148,55.05952381,-37.674181,174.863934
M20232,Aerial Installed - Enabled,93.75,94.0162037,89.08730159,-37.668508,174.873783
M41593,Aerial Installed - Enabled,100.0,98.77314815,100.0,-37.662713,174.885495
M46402,Aerial Installed - Enabled,100.0,98.7962963,100.0,-37.656735,174.940263
M44350,Aerial Installed - Enabled,100.0,100.0,100.0,-37.684271,175.068386
M44741,Aerial Installed - Enabled,91.66666667,93.29861111,86.50793651,-37.665751,174.868684
M52201,Aerial Installed - Enabled,100.0,100.0,100.0,-37.670476,175.072331
M36994,Aerial Installed - Enabled,85.41666667,73.18287037,72.76785714,-37.67808,174.852902
M19601,Aerial Installed - Enabled,100.0,98.81944444,100.0496032,-37.665341,174.891636
M63039,Aerial Installed - Enabled,100.0,100.0231481,100.0496032,-37.566019,175.043926
M24235,Aerial Installed - Enabled,100.0,99.94212963,100.0,-37.673651,175.080142
M23858,Aerial Installed - Enabled,100.0,98.49537037,100.0992063,-37.654955,174.964911
M41387,Aerial Installed - Enabled,51.04166667,94.96527778,81.15079365,-37.675262,175.098538
M21922,Aerial Installed - Enabled,100.0,98.80787037,100.0,-37.583659,174.897424
M118,Aerial Installed - Enabled,100.0,100.0,100.0496032,-37.643897,175.036175
M14785,Aerial Installed - Enabled,76.04166667,90.50925926,79.81150794,-37.67003,174.868459
M27840,Aerial Installed - Enabled,100.0,87.16435185,89.58333333,-37.658157,175.066559
M35215,Aerial Installed - Enabled,98.95833333,92.16435185,88.78968254,-37.651158,175.055262
M8361,Aerial Installed - Enabled,100.0,98.7962963,100.0,-37.654075,174.944358
M50908,Aerial Installed - Enabled,100.3472222,98.77314815,100.0496032,-37.663193,174.893069
M3807,Aerial Installed - Enabled,100.0,98.26388889,100.0,-37.653886,174.952316
M39436,Aerial Installed - Enabled,100.0,98.81944444,100.0496032,-37.576864,174.862189
M38013,Aerial Installed - Enabled,100.0,98.83101852,100.0496032,-37.573762,174.868349
M25165,Aerial Installed - Enabled,100.0,98.80787037,100.0,-37.585466,174.829946
M62779,Aerial Installed - Enabled,100.0,98.80787037,100.0,-37.58533,174.829963
M26935,Aerial Installed - Enabled,100.0,98.81944444,100.0,-37.589665,174.821581
M42561,Aerial Installed - Enabled,100.3472222,98.73842593,100.0496032,-37.570099,174.880604
M6543,Aerial Installed - Enabled,100.0,98.81944444,100.0,-37.583465,174.839959
M45833,Aerial Installed - Enabled,100.0,53.1712963,100.0,-37.572576,174.876187
M54844,Aerial Installed - Enabled,100.0,98.80787037,100.0,-37.575238,174.837736
M9726,Aerial Installed - Enabled,100.0,99.94212963,100.0,-37.34296,175.328593
M43809,Aerial Installed - Enabled,100.0,99.67592593,100.0,-37.374613,175.270998
M4499,Aerial Installed - Enabled,100.3472222,100.0,100.0,-37.438751,175.149676
M26630,Aerial Installed - Enabled,0.0,80.15046296,45.83333333,-37.667246,175.009337
M49011,Aerial Installed - Enabled,0.0,81.36574074,48.31349206,-37.665614,175.009564
M12482,Aerial Installed - Enabled,0.0,81.75925926,50.49603175,-37.665222,175.012541
M63192,Aerial Installed - Enabled,99.65277778,98.75,99.95039683,-37.45991,175.102768
M15433,Aerial Installed - Enabled,100.0,96.96759259,92.06349206,-37.625927,174.878986
M22645,Aerial Installed - Enabled,100.0,96.97916667,92.06349206,-37.635228,174.875651
M4919,Aerial Installed - Enabled,100.0,96.88657407,91.86507937,-37.63604,174.870393
M18904,Aerial Installed - Enabled,0.0,0.0,0.0,-37.647685,174.84097
M566,Aerial Installed - Enabled,98.95833333,99.43287037,99.35515873,-37.683923,175.105758
M24399,Aerial Installed - Enabled,100.0,100.0347222,100.0,-37.686455,175.122783
M5858,Aerial Installed - Enabled,98.95833333,99.90740741,99.85119048,-37.686699,175.119592
M52684,Aerial Installed - Enabled,100.0,99.9537037,100.0,-37.687316,175.118295
M12911,Aerial Installed - Enabled,98.95833333,99.57175926,99.90079365,-37.679551,175.098786
M26415,Aerial Installed - Enabled,98.95833333,99.56018519,98.71031746,-37.685428,175.102587
M69498,Aerial Installed - Enabled,98.61111111,99.39814815,99.15674603,-37.682647,175.102364
M27005,Aerial Installed - Enabled,0.0,0.0,0.0,-37.680334,175.101889
M40147,Aerial Installed - Enabled,0.0,0.0,0.0,-37.67895,175.097312
M58195,Aerial Installed - Enabled,98.95833333,99.82638889,99.85119048,-37.68661,175.116592
M48043,Aerial Installed - Enabled,98.95833333,99.87268519,99.45436508,-37.684298,175.103814
M55326,Aerial Installed - Enabled,96.875,99.76851852,99.30555556,-37.685714,175.10676
M1602,Aerial Installed - Enabled,98.95833333,99.86111111,99.50396825,-37.68497,175.107512
M36067,Aerial Installed - Enabled,97.91666667,99.93055556,99.70238095,-37.68821,175.115539
M47117,Aerial Installed - Enabled,100.0,100.0347222,100.0,-37.515698,175.152541
M16925,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.548002,174.968214
M10564,Aerial Installed - Enabled,100.0,99.93055556,100.0,-37.347285,175.233171
M13927,Aerial Installed - Enabled,0.0,0.0,0.0,-37.675276,174.968968
M60031,Aerial Installed - Enabled,0.0,0.0,0.0,-37.524611,175.0831738
M40360,Aerial Installed - Enabled,100.0,98.77314815,100.0,-37.656116,174.941238
M65525,Aerial Installed - Enabled,100.0,98.76157407,99.95039683,-37.653845,174.925331
M41079,Aerial Installed - Enabled,99.65277778,99.98842593,99.95039683,-37.82798694,175.0193374
M48581,Aerial Installed - Enabled,93.75,94.20138889,88.29365079,-37.669108,174.873572
M2776,Aerial Installed - Enabled,85.41666667,94.03935185,87.40079365,-37.669183,174.873084
M2053,Aerial Installed - Enabled,54.51388889,95.8912037,87.99603175,-37.771272,174.851428
M2497,Aerial Installed - Enabled,100.0,99.98842593,100.0,-37.486374,175.052826
M16036,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.490753,175.050731
M35592,Aerial Installed - Enabled,100.0,99.58333333,100.0,-37.333001,175.309805
M1860,Aerial Installed - Enabled,93.40277778,92.11805556,92.90674603,-37.535189,175.162627
M23832,Aerial Installed - Enabled,100.0,100.0231481,100.0496032,-37.39654,175.149283
M5925,Aerial Installed - Enabled,100.0,99.98842593,100.0,-37.619131,175.030463
M54465,Aerial Installed - Enabled,100.0,99.96527778,99.90079365,-37.566373,175.159405
M35364,Aerial Installed - Enabled,100.0,99.98842593,100.0,-37.400421,175.143408
M58246,Aerial Installed - Enabled,100.0,52.7662037,96.92460317,-37.583077,174.898664
M30751,Aerial Installed - Enabled,100.0,98.80787037,100.0,-37.649538,174.942981
M13722,Aerial Installed - Enabled,100.0,100.0231481,100.0496032,-37.458773,175.14391
M2137,Aerial Installed - Enabled,99.65277778,92.22222222,99.75198413,-37.446722,175.1069
M48445,Aerial Installed - Enabled,100.0,99.96527778,100.0,-37.372571,175.303391
M26682,Aerial Installed - Enabled,,,,-37.515629,175.363213
M60866,Aerial Installed - Enabled,,,,-37.967381,174.884603
M59094,Aerial Installed - Enabled,100.0,99.44444444,97.51984127,-37.467106,175.280217
M31545,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.41588,175.1530167
M20355,Aerial Installed - Enabled,100.0,100.0,100.0,-37.793273,175.121828
M53424,Aerial Installed - Enabled,100.0,99.98842593,100.0,-37.561046,175.39706
M45916,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.638813,175.258306
M35285,Aerial Installed - Enabled,100.0,99.91898148,99.85119048,-37.37688478,175.2161539
M60607,Aerial Installed - Enabled,0.0,0.0,0.0,-37.707903,174.924718
M12287,Aerial Installed - Enabled,100.0,98.72685185,100.0,-37.70941,174.92986
M22112,Aerial Installed - Enabled,32.29166667,55.92592593,40.92261905,-37.787929,174.868411
M602,Aerial Installed - Enabled,100.0,98.80787037,100.0,-37.577247,174.852087
M9930,Aerial Installed - Enabled,100.0,100.0,100.0,-37.505431,175.319894
M31976,Aerial Installed - Enabled,100.0,98.80787037,100.0,-37.591164,174.817325
M21770,Aerial Installed - Enabled,100.0,98.80787037,100.0,-37.582827,174.84055
M41195,Aerial Installed - Enabled,0.0,0.0,0.0,-37.76258,174.894288
M30706,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.688711,175.115471
M23470,Aerial Installed - Enabled,100.0,97.46527778,94.54365079,-37.446983,175.24677
M36986,Aerial Installed - Enabled,100.3472222,98.80787037,100.0496032,-37.660976,174.96484
M29575,Aerial Installed - Enabled,100.0,100.0,100.0992063,-37.656987,175.209909
M35252,Aerial Installed - Enabled,0.0,0.0,0.0,-37.945544,174.866136
M9948,Aerial Installed - Enabled,100.0,99.79166667,100.0496032,-37.6866938,175.3172033
M63765,Aerial Installed - Enabled,100.0,100.0,100.0,-37.78201794,175.1084242
M8276,Aerial Installed - Enabled,100.3472222,99.97685185,100.0992063,-37.55738167,175.2910933
M22798,Aerial Installed - Enabled,0.0,0.0,0.0,-37.60923065,174.9655446
M59863,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.50498876,175.1618216
M54040,Aerial Installed - Enabled,100.0,95.70601852,100.0,-37.8029363,174.9110741
M61736,Aerial Installed - Enabled,35.41666667,30.96064815,17.85714286,-37.56434439,175.0249664
M32646,Aerial Installed - Enabled,100.0,98.69212963,99.95039683,-37.788378,174.868003
M46041,Aerial Installed - Enabled,100.0,98.4837963,98.51190476,-37.606785,174.923441
M19763,Aerial Installed - Enabled,0.0,51.08796296,4.216269841,-37.20370459,175.2599044
M24324,Aerial Installed - Enabled,100.0,99.90740741,99.95039683,-37.20043539,175.274433
M31891,Aerial Installed - Enabled,0.0,0.0,0.0,-37.45289211,175.2570151
M36789,Aerial Installed - Enabled,100.0,99.93055556,100.0,-37.20568688,175.3010383
M28409,Aerial Installed - Enabled,100.0,99.91898148,100.0,-37.2049721,175.3007021
M63041,Aerial Installed - Enabled,0.0,0.0,0.0,-37.30754464,175.3080033
M58229,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.53097985,175.3218093
M40502,Aerial Installed - Enabled,100.0,100.0,100.0,-37.784726,175.161455
M55441,Aerial Installed - Enabled,100.0,99.31712963,100.0,-37.643937,175.384794
M22106,Aerial Installed - Enabled,100.0,99.97685185,100.0,-37.902498,174.870175
M27860,Aerial Installed - Enabled,100.0,98.78472222,100.0,-37.66056,174.90348
M3115,Aerial Installed - Enabled,0.0,55.47453704,37.79761905,-37.6010514,175.0604392
M6523,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.6182217,175.18714
M34948,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.88215,175.1952517
M21721,Aerial Installed - Enabled,100.0,99.91898148,100.0,-37.346831,175.314851
M42826,Aerial Installed - Enabled,100.0,100.0347222,100.0,-37.759914,175.108661
M13955,Aerial Installed - Enabled,100.0,99.23611111,100.0496032,-37.67343149,175.3776847
M9295,Aerial Installed - Enabled,100.0,99.93055556,100.0,-37.362771,175.219921
M40160,Aerial Installed - Enabled,100.0,100.0231481,100.0496032,-37.61752787,175.1974123
M3439,Aerial Installed - Enabled,100.0,100.0347222,100.0992063,-37.62816558,175.2337341
M18996,Aerial Installed - Enabled,100.0,99.97685185,100.0,-37.67693858,175.2851502
M24075,Aerial Installed - Enabled,99.65277778,100.0115741,99.90079365,-37.66588611,175.2866098
M33530,Aerial Installed - Enabled,0.0,0.0,0.0,-37.66425035,175.264996
M51159,Aerial Installed - Enabled,0.0,0.0,0.0,-37.67189519,174.8462336
M15151,Aerial Installed - Enabled,100.0,98.72685185,100.0,-37.911551,174.822207
M14572,Aerial Installed - Enabled,100.0,95.19675926,96.72619048,-37.744038,175.141775
M44217,Aerial Installed - Enabled,55.55555556,80.50925926,70.98214286,-37.786131,175.186421
M64495,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.806007,175.098419
M33699,Aerial Installed - Enabled,100.0,100.0462963,100.0,-37.80561,175.098541
M37860,Aerial Installed - Enabled,100.0,99.97685185,100.0,-37.909185,174.801636
M14015,Aerial Installed - Enabled,100.0,98.68055556,100.0,-37.928823,174.791835
M25562,Aerial Installed - Enabled,100.0,99.97685185,100.0,-37.768626,175.152179
M17788,Aerial Installed - Enabled,100.0,100.0,100.0,-37.621758,175.422846
M48200,Aerial Installed - Enabled,81.25,96.37731481,97.22222222,-37.24980193,175.1885964
M25583,Aerial Installed - Enabled,100.0,97.1875,100.0,-37.28997203,175.3044045
M66499,Aerial Installed - Enabled,100.0,99.7337963,100.0,-37.27500359,175.2851629
M11043,Aerial Installed - Enabled,100.0,99.50231481,98.85912698,-37.28142417,175.3120647
M35047,Aerial Installed - Enabled,100.0,99.45601852,98.41269841,-37.281654,175.3111
M29487,Aerial Installed - Enabled,100.0,99.69907407,100.0,-37.26275706,175.29789
M22506,Aerial Installed - Enabled,100.0,99.94212963,100.0,-37.2465565,175.2508496
M41488,Aerial Installed - Enabled,0.0,0.0,0.0,-37.26739984,175.1981382
M20331,Aerial Installed - Enabled,100.0,99.93055556,100.0,-37.25848481,175.2573797
M6635,Aerial Installed - Enabled,100.0,99.88425926,100.0,-37.35564142,175.0940403
M14050,Aerial Installed - Enabled,100.0,99.57175926,100.0,-37.346096,175.085598
M62038,Aerial Installed - Enabled,100.0,99.84953704,100.0,-37.36559939,175.097906
M68996,Aerial Installed - Enabled,100.0,99.93055556,100.0,-37.20500986,175.3045973
M51503,Aerial Installed - Enabled,100.0,97.08333333,87.64880952,-37.21247114,175.2804223
M1285,Aerial Installed - Enabled,100.0,99.89583333,100.0,-37.2004744,175.3066772
M29515,Aerial Installed - Enabled,100.0,99.88425926,100.0,-37.22370174,175.2941273
M3278,Aerial Installed - Enabled,100.0,99.91898148,100.0,-37.22256754,175.3017966
M1664,Aerial Installed - Enabled,0.0,0.0,0.0,-37.3172824,175.2570664
M544,Aerial Installed - Enabled,100.0,99.52546296,100.0,-37.300698,175.22954
M39625,Aerial Installed - Enabled,100.0,99.4212963,100.0496032,-37.30825116,175.2511085
M38842,Aerial Installed - Enabled,100.0,99.74537037,100.0496032,-37.23289708,175.1996915
M63354,Aerial Installed - Enabled,0.0,0.0,0.0,-37.6128433,175.2264767
M65940,Aerial Installed - Enabled,100.0,99.9537037,100.0,-37.2368711,175.2030946
M33046,Aerial Installed - Enabled,0.0,0.0,0.0,-37.26424606,175.2700012
M63151,Aerial Installed - Enabled,100.0,99.9537037,100.0,-37.24691371,175.2519499
M6385,Aerial Installed - Enabled,100.0,99.94212963,100.0,-37.22659466,175.2962092
M38255,Aerial Installed - Enabled,0.0,46.84027778,11.50793651,-37.20616366,175.2742182
M9635,Aerial Installed - Enabled,100.0,99.84953704,100.0,-37.33525552,175.0652587
M9536,Aerial Installed - Enabled,100.0,99.84953704,100.0496032,-37.35232014,175.045926
M52938,Aerial Installed - Enabled,100.0,98.26388889,100.0,-37.35637493,175.0539845
M23267,Aerial Installed - Enabled,100.0,99.89583333,100.0496032,-37.35197095,175.0591386
M26625,Aerial Installed - Enabled,79.16666667,96.38888889,97.02380952,-37.24752422,175.1890831
M69256,Aerial Installed - Enabled,100.0,99.7337963,100.0,-37.27032224,175.2801286
M11548,Aerial Installed - Enabled,100.3472222,99.94212963,100.0496032,-37.22341793,175.2896913
M52042,Aerial Installed - Enabled,100.0,99.9537037,100.0,-37.20711959,175.3011222
M1990,Aerial Installed - Enabled,0.0,0.0,0.0,-37.20871107,175.2755179
M16259,Aerial Installed - Enabled,0.0,0.0,0.0,-37.36782824,175.0527345
M9872,Aerial Installed - Enabled,100.0,99.88425926,100.0,-37.3533955,175.0474663
M63267,Aerial Installed - Enabled,100.0,99.6875,100.0,-37.836334,175.135797
M46199,Aerial Installed - Enabled,90.625,89.72222222,94.69246032,-37.82775134,175.2577618
M47737,Aerial Installed - Enabled,100.0,100.0,100.0,-37.862675,175.149726
M16661,Aerial Installed - Enabled,0.0,6.805555556,3.422619048,-37.834406,175.118678
M474,Aerial Installed - Enabled,0.0,0.0,0.0,-37.822549,175.134607
M18800,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.89184,175.14944
M66464,Aerial Installed - Enabled,100.0,99.86111111,100.0,-37.792891,175.199136
M31545,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.864511,175.118155
M65771,Aerial Installed - Enabled,0.0,0.0,0.0,-37.849237,175.145732
M25239,Aerial Installed - Enabled,100.0,100.0462963,100.0496032,-37.862208,175.147525
M45015,Aerial Installed - Enabled,100.0,99.96527778,100.0496032,-37.34765705,175.2062975
M30572,Aerial Installed - Enabled,100.0,99.9537037,100.0,-37.23999507,175.2020981
M1018,Aerial Installed - Enabled,100.0,99.94212963,100.0,-37.21229762,175.2131742
M54450,Aerial Installed - Enabled,100.0,99.93055556,100.0,-37.2313503,175.2489297
M8421,Aerial Installed - Enabled,100.0,99.97685185,100.0,-37.63262481,175.207827
M60380,Aerial Installed - Enabled,100.0,99.1087963,100.0,-37.66080759,175.2525644
M24979,Aerial Installed - Enabled,100.0,99.59490741,100.0,-37.334403,175.2798017
M2389,Aerial Installed - Enabled,95.83333333,92.25694444,97.96626984,-37.32773776,175.2641716
M61693,Aerial Installed - Enabled,29.16666667,47.63888889,23.41269841,-37.33354058,175.27431
M62050,Aerial Installed - Enabled,97.91666667,92.93981481,99.70238095,-37.33151188,175.2673466
M30406,Aerial Installed - Enabled,98.95833333,92.04861111,98.31349206,-37.32895263,175.2633866
M68690,Aerial Installed - Enabled,100.0,99.58333333,100.0,-37.33213594,175.286678
M61772,Aerial Installed - Enabled,52.08333333,74.72222222,46.6765873,-37.38518846,175.2087276
M32815,Aerial Installed - Enabled,100.0,99.45601852,100.0,-37.30653446,175.2421613
M35818,Aerial Installed - Enabled,100.0,100.0231481,100.0496032,-37.67018379,175.2982684
M62456,Aerial Installed - Enabled,100.0,100.0,99.95039683,-37.67205765,175.2951609
M52902,Aerial Installed - Enabled,100.0,99.90740741,100.0,-37.31031771,175.114353
M62804,Aerial Installed - Enabled,84.375,99.39814815,97.71825397,-37.31139657,175.1192185
M6318,Aerial Installed - Enabled,57.29166667,54.08564815,69.49404762,-37.316028,175.160276
M41192,Aerial Installed - Enabled,100.0,99.58333333,100.0,-37.29890372,175.2296422
M3781,Aerial Installed - Enabled,0.0,0.0,0.0,-37.25466205,175.1769489
M44580,Aerial Installed - Enabled,100.0,99.51388889,100.0992063,-37.300061,175.230456
M26690,Aerial Installed - Enabled,100.0,99.47916667,100.0992063,-37.30343255,175.2367225
M22201,Aerial Installed - Enabled,97.91666667,91.64351852,99.4047619,-37.32208936,175.2629338
M63717,Aerial Installed - Enabled,100.0,99.56018519,100.0,-37.291955,175.222048
M10165,Aerial Installed - Enabled,100.0,99.53703704,100.0496032,-37.313868,175.253577
M29189,Aerial Installed - Enabled,100.0,99.53703704,100.0,-37.287781,175.218524
M50206,Aerial Installed - Enabled,100.3472222,99.15509259,100.0992063,-37.65853869,175.2673109
M32689,Aerial Installed - Enabled,100.0,90.61342593,95.18849206,-37.8245774,175.1995683
M34579,Aerial Installed - Enabled,100.0,99.9537037,99.70238095,-37.68133612,175.411813
M5917,Aerial Installed - Enabled,33.33333333,47.82407407,26.38888889,-37.332989,175.272296
M9850,Aerial Installed - Enabled,100.0,99.9537037,100.0,-37.35389689,175.1859974
M69544,Aerial Installed - Enabled,100.0,87.53472222,91.41865079,-37.71261194,175.1382077
M32703,Aerial Installed - Enabled,100.0,99.9537037,100.0,-37.351196,175.208196
M25065,Aerial Installed - Enabled,100.0,99.94212963,100.0,-37.363426,175.219066
M4082,Aerial Installed - Enabled,100.3472222,99.96527778,100.0496032,-37.36496549,175.2230952
M56891,Aerial Installed - Enabled,90.97222222,71.27314815,81.79563492,-37.68541,174.978039
M50019,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.896921,175.091469
M56311,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.863609,175.149174
M43186,Aerial Installed - Enabled,100.0,100.0231481,100.0496032,-37.885902,175.152199
M22861,Aerial Installed - Enabled,0.0,0.0,0.0,-37.762066,175.15268
M13695,Aerial Installed - Enabled,100.0,99.9537037,99.85119048,-37.754736,175.145688
M38311,Aerial Installed - Enabled,100.0,100.0,99.95039683,-37.775008,175.131273
M20690,Aerial Installed - Enabled,100.0,100.0,100.0,-37.858791,175.126813
M46124,Aerial Installed - Enabled,100.3472222,100.0231481,100.0496032,-37.820935,175.15103
M8971,Aerial Installed - Enabled,100.0,98.18287037,97.61904762,-37.881193,175.133828
M67048,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.855815,175.209533
M49603,Aerial Installed - Enabled,0.0,28.91203704,3.720238095,-37.68752,175.319302
M20757,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.896521,175.103298
M41573,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.900518,175.104428
M27413,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.892113,175.117512
M51001,Aerial Installed - Enabled,0.0,0.0,0.0,-37.891762,175.121127
M61634,Aerial Installed - Enabled,100.0,99.71064815,100.0,-37.901751,175.131597
M31102,Aerial Installed - Enabled,100.0,100.0462963,100.0992063,-37.900806,175.194703
M67479,Aerial Installed - Enabled,100.0,100.0347222,100.0,-37.902703,175.173981
M62921,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.865216,175.189683
M14167,Aerial Installed - Enabled,100.0,100.0,100.0,-37.865216,175.189683
M7952,Aerial Installed - Enabled,100.0,100.0,100.0,-37.877345,175.192118
M12928,Aerial Installed - Enabled,100.0,99.98842593,100.0,-37.855751,175.193458
M34672,Aerial Installed - Enabled,100.0,100.0,100.0,-37.856358,175.196876
M30189,Aerial Installed - Enabled,100.0,100.0,100.0,-37.836688,175.218006
M20517,Aerial Installed - Enabled,100.0,100.0,100.0,-37.869468,175.183626
M32410,Aerial Installed - Enabled,100.0,100.0694444,100.1488095,-37.90709,175.205335
M13465,Aerial Installed - Enabled,100.0,100.0,100.0,-37.898813,175.175891
M39200,Aerial Installed - Enabled,100.0,100.0,100.0,-37.914188,175.18783
M56989,Aerial Installed - Enabled,100.0,99.98842593,100.0,-37.890235,175.20126
M61891,Aerial Installed - Enabled,100.0,99.98842593,99.95039683,-37.85483,175.214961
M45876,Aerial Installed - Enabled,100.0,95.32407407,79.91071429,-37.853594,175.213276
M17024,Aerial Installed - Enabled,100.0,99.94212963,100.0496032,-37.30992217,175.1284964
M225,Aerial Installed - Enabled,100.0,99.59490741,99.55357143,-37.68340577,175.4051425
M50762,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.65838857,175.2932884
M58615,Aerial Installed - Enabled,100.0,100.0,100.0,-37.64949061,175.2799595
M3102,Aerial Installed - Enabled,100.0,100.0,100.0,-37.68785331,175.306331
M2134,Aerial Installed - Enabled,100.0,99.90740741,99.95039683,-37.22456296,175.2398585
M56884,Aerial Installed - Enabled,50.0,78.0787037,71.23015873,-37.623595,175.211102
M61160,Aerial Installed - Enabled,100.0,99.60648148,100.0,-37.25797883,175.2883253
M19916,Aerial Installed - Enabled,100.0,99.9537037,100.0,-37.23119385,175.2506599
M49957,Aerial Installed - Enabled,100.0,99.93055556,100.0,-37.3683722,175.2448146
M6860,Aerial Installed - Enabled,100.0,100.0,100.0,-37.564639,175.147672
M48869,Aerial Installed - Enabled,0.0,24.12037037,0.0,-37.81176,175.086168
M2180,Aerial Installed - Enabled,100.0,100.0,100.0,-37.56349,175.147646
M9937,Aerial Installed - Enabled,100.0,99.97685185,100.0496032,-37.55487758,175.3074671
M30003,Aerial Installed - Enabled,100.3472222,100.0347222,100.0992063,-37.56288717,175.2648247
M32826,Aerial Installed - Enabled,0.0,0.0,0.0,-37.67465874,175.2701176
M6035,Aerial Installed - Enabled,0.0,39.05092593,0.0,-37.78653117,175.2442518
M6736,Aerial Installed - Enabled,0.0,0.0,0.0,-37.33909994,175.1802781
M45431,Aerial Installed - Enabled,100.0,100.0,100.0496032,-37.574172,175.34522
M61962,Aerial Installed - Enabled,89.58333333,98.33333333,93.20436508,-37.677172,175.095319
M38754,Aerial Installed - Enabled,100.0,100.0,100.0,-37.674505,175.085024
M31757,Aerial Installed - Enabled,0.0,32.51157407,0.0,-37.810245,175.087286
M31277,Aerial Installed - Enabled,100.0,99.97685185,100.0,-37.891499,174.808123
M14169,Aerial Installed - Enabled,100.0,99.94212963,100.0,-37.350386,175.194721
M35997,Aerial Installed - Enabled,100.0,99.9537037,100.0,-37.35061912,175.2268331
M8712,Aerial Installed - Enabled,100.0,99.94212963,100.0,-37.33820657,175.2259133
M36508,Aerial Installed - Enabled,0.0,0.0,0.0,-37.6007333,174.8350117
M32559,Aerial Installed - Enabled,0.0,36.95601852,0.0,-37.8438317,174.8414433
M59037,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.79430585,175.2142975
M36650,Aerial Installed - Enabled,100.0,100.0347222,100.0,-37.858774,175.14578
M66343,Aerial Installed - Enabled,0.0,0.0,0.0,-37.61469,174.881805
M37135,Aerial Installed - Enabled,0.0,0.0,0.0,-37.84024,175.214964
M35275,Aerial Installed - Enabled,0.0,11.8287037,0.0,-37.839377,175.213597
M58991,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.896747,175.101406
M43333,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.897412,175.097826
M22888,Aerial Installed - Enabled,100.0,99.98842593,100.0,-37.901737,175.102095
M23283,Aerial Installed - Enabled,100.0,100.0,100.0,-37.896235,175.093779
M21980,Aerial Installed - Enabled,100.0,100.0,100.0,-37.89761,175.090628
M16994,Aerial Installed - Enabled,100.0,95.82175926,90.72420635,-37.866861,175.134973
M25293,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.894598,175.087123
M45936,Aerial Installed - Enabled,100.0,99.7337963,100.0496032,-37.904791,175.127349
M68096,Aerial Installed - Enabled,100.0,99.97685185,100.0,-37.889271,175.165817
M49361,Aerial Installed - Enabled,100.0,100.0231481,100.0496032,-37.817231,175.156937
M3708,Aerial Installed - Enabled,100.0,99.67592593,100.0,-37.900422,175.116717
M6427,Aerial Installed - Enabled,100.0,99.89583333,99.55357143,-37.552474,175.354034
M34252,Aerial Installed - Enabled,0.0,0.0,0.0,-37.833245,174.858626
M12262,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.80775,174.956349
M64553,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.642613,175.358593
M34549,Aerial Installed - Enabled,100.3472222,100.0115741,100.0496032,-37.648778,175.424296
